,customer_id,review_id,product_id,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_body,review_date,year,month
24,4110,5313,3575,1,0,0,3,2,0.13833333333333334,494179200000.0,2015,8
25,647,16898,1521,5,0,0,3,2,0.35714285714285715,494179200000.0,2015,8
26,11986,1341,6170,1,0,0,3,2,0.0,494179200000.0,2015,8
27,12353,14614,2476,5,0,0,3,2,0.4222222222222222,494179200000.0,2015,8
28,12866,2151,4367,1,29,29,3,3,0.07455808080808081,494179200000.0,2015,8
29,5216,4969,3794,1,0,0,3,2,-0.05000000000000002,494179200000.0,2015,8
30,4872,16897,5003,1,0,0,3,2,-0.8,494179200000.0,2015,8
31,7193,6998,6376,5,0,0,3,3,0.2173029556650246,494179200000.0,2015,8
32,8485,5278,91,1,0,0,3,2,0.6,494179200000.0,2015,8
33,11104,14822,4151,5,0,2,3,2,0.6300000000000001,494179200000.0,2015,8
34,13276,17111,4830,1,0,0,3,2,-0.22499999999999992,494179200000.0,2015,8
35,9692,12938,4465,5,0,0,3,2,1.0,494179200000.0,2015,8
36,7885,727,1369,5,0,0,3,2,0.47500000000000003,494179200000.0,2015,8
37,2551,4477,1880,5,0,0,3,2,0.39,494179200000.0,2015,8
38,13023,5007,3429,4,0,0,3,2,-0.2,494179200000.0,2015,8
39,16366,5180,5280,5,0,0,3,3,0.36143939393939395,494179200000.0,2015,8
40,15958,13464,2908,5,0,0,3,2,0.5,494179200000.0,2015,8
41,9846,11805,6139,5,0,0,3,2,0.4,494179200000.0,2015,8
42,857,15953,1765,5,0,0,3,2,0.1277777777777778,494179200000.0,2015,8
43,742,2612,4762,5,0,0,3,2,1.0,494179200000.0,2015,8
44,6079,11238,1403,5,2,2,3,3,0.4599999999999999,494179200000.0,2015,8
45,13596,12434,5707,5,0,0,3,2,0.5,494179200000.0,2015,8
46,6984,13207,1687,5,0,0,3,2,0.0,494179200000.0,2015,8
47,10207,8492,412,5,0,0,3,2,0.3641025641025642,494179200000.0,2015,8
48,5552,14972,482,3,0,0,3,2,0.7,494179200000.0,2015,8
49,8673,12058,3093,5,0,0,3,3,0.3383333333333333,494179200000.0,2015,8
50,5846,4540,2828,3,0,1,3,2,-0.25,494179200000.0,2015,8
51,8111,13280,5391,4,0,0,3,2,0.125,494179200000.0,2015,8
52,7258,3696,1910,3,0,0,3,2,0.27222222222222225,494179200000.0,2015,8
53,637,6175,2485,5,0,0,3,2,0.5,494179200000.0,2015,8
54,1881,3485,4112,5,0,0,1,0,0.5,494179200000.0,2015,8
55,4299,16773,6006,5,2,3,1,0,0.2978174603174603,494179200000.0,2015,8
56,11732,1514,2472,5,0,0,1,0,0.38666666666666666,494179200000.0,2015,8
57,2814,9080,566,5,0,0,1,0,1.0,494179200000.0,2015,8
58,1849,4082,3646,5,0,0,1,0,0.2052551020408163,494179200000.0,2015,8
59,13396,6721,2403,5,0,0,1,0,0.7,494179200000.0,2015,8
60,14388,13904,3857,5,0,0,1,0,0.30625,494092800000.0,2015,8
61,17524,12562,4501,5,0,0,1,0,0.39999999999999997,494092800000.0,2015,8
62,14150,17519,5903,5,0,0,1,0,0.5,494092800000.0,2015,8
63,17517,18796,794,2,0,0,1,0,0.443452380952381,494092800000.0,2015,8
64,10327,17573,390,5,0,0,1,0,0.2571428571428572,494092800000.0,2015,8
65,6063,10208,5940,5,0,0,1,0,0.1325,494092800000.0,2015,8
66,6353,3441,5273,4,0,0,1,0,0.4033333333333333,494092800000.0,2015,8
67,13439,12315,5482,5,0,0,1,0,1.0,494092800000.0,2015,8
68,15231,18697,1688,5,0,0,1,0,0.15625,494092800000.0,2015,8
69,15912,14147,1234,5,0,0,1,0,0.2,494006400000.0,2015,8
70,2919,5038,4197,2,9,11,1,0,0.22462870462870463,494006400000.0,2015,8
71,5796,204,61,5,0,0,1,0,0.13333333333333333,494006400000.0,2015,8
72,2919,16008,131,5,6,8,1,0,0.07963636363636364,494006400000.0,2015,8
73,4502,11098,1074,2,0,1,3,2,-0.22916666666666669,494006400000.0,2015,8
74,10989,10089,4685,4,0,0,3,2,0.4166666666666667,494006400000.0,2015,8
75,14148,4227,1831,5,0,0,3,2,0.5,494006400000.0,2015,8
76,518,17830,852,5,0,0,3,3,0.20000000000000004,494006400000.0,2015,8
77,14785,14537,5157,5,0,0,3,2,0.35714285714285715,494006400000.0,2015,8
78,13040,15148,2924,5,0,0,3,2,0.35000000000000003,494006400000.0,2015,8
79,2919,8993,744,2,0,0,3,3,0.15952380952380954,494006400000.0,2015,8
80,10203,7608,1015,5,1,1,3,3,0.19056776556776558,494006400000.0,2015,8
81,2836,10129,1551,5,0,0,3,2,0.5433333333333333,494006400000.0,2015,8
82,15706,9152,1509,2,0,0,3,2,0.03809523809523809,494006400000.0,2015,8
83,6167,8662,5919,4,1,2,3,3,0.13311111111111112,494006400000.0,2015,8
84,8595,349,5897,5,0,0,3,2,0.4,494006400000.0,2015,8
85,391,16598,3371,5,0,1,3,2,0.4333333333333334,494006400000.0,2015,8
86,3812,14585,4620,1,1,1,3,2,-0.15000000000000002,494006400000.0,2015,8
87,2479,13733,2417,4,0,0,3,2,0.5,494006400000.0,2015,8
88,17483,17862,4966,5,0,0,3,2,0.20826719576719574,494006400000.0,2015,8
89,6068,12646,582,5,0,0,3,2,0.5,494006400000.0,2015,8
90,2831,12573,444,3,0,0,3,2,0.2995555555555555,494006400000.0,2015,8
91,15358,154,6112,5,0,1,3,2,0.4083333333333333,494006400000.0,2015,8
92,10076,4588,1529,5,0,0,3,2,0.4,494006400000.0,2015,8
93,1457,9029,1321,5,0,0,3,2,0.8,494006400000.0,2015,8
94,11690,13113,5076,5,0,0,3,3,0.6666666666666666,494006400000.0,2015,8
95,7379,9810,2352,5,0,0,3,2,0.29444444444444445,494006400000.0,2015,8
96,14079,4692,2269,2,0,0,3,2,-0.25,494006400000.0,2015,8
97,15786,15925,267,5,1,1,1,0,0.6000000000000001,494006400000.0,2015,8
98,1326,504,339,5,0,0,1,0,0.8,494006400000.0,2015,8
99,10542,12445,5538,4,0,0,1,0,0.7,494006400000.0,2015,8
100,17560,10956,200,5,0,0,1,0,0.26999999999999996,494006400000.0,2015,8
101,15358,11834,6339,5,0,0,1,0,0.3,494006400000.0,2015,8
102,736,8977,4191,5,0,0,1,0,0.30833333333333335,493920000000.0,2015,8
103,13458,15307,1688,5,1,1,1,1,0.06300705467372135,493920000000.0,2015,8
104,7792,11212,3424,2,0,0,1,0,0.15,493920000000.0,2015,8
105,4014,8166,2610,5,5,5,1,0,0.2017857142857143,493920000000.0,2015,8
106,6340,5120,1125,5,0,0,1,0,0.0062500000000000056,493920000000.0,2015,8
107,17362,13690,5623,4,0,0,1,0,0.0,493920000000.0,2015,8
108,17548,12097,3112,5,0,0,1,0,0.35,493920000000.0,2015,8
109,3835,5179,4691,3,0,0,1,0,0.18333333333333335,493920000000.0,2015,8
110,11148,9266,2502,3,0,0,1,0,0.0,493920000000.0,2015,8
111,7792,5895,1128,5,0,0,1,0,0.65,493920000000.0,2015,8
112,7792,4909,5940,5,0,0,1,0,0.5833333333333334,493920000000.0,2015,8
113,5783,6742,6331,3,5,5,1,0,-0.028571428571428574,493920000000.0,2015,8
114,8027,13256,6287,5,0,0,1,0,0.305,493920000000.0,2015,8
115,6479,9640,4283,5,0,0,1,0,0.03125,493920000000.0,2015,8
116,16417,17549,5273,5,0,0,1,0,0.23416666666666666,493920000000.0,2015,8
117,11460,8435,1330,1,0,1,1,0,-0.5,493920000000.0,2015,8
118,7393,3290,1458,5,0,0,1,0,0.5,493920000000.0,2015,8
119,5064,6010,141,4,0,0,1,0,-0.08333333333333334,493920000000.0,2015,8
120,13159,13115,61,5,0,0,1,0,0.24916666666666668,493920000000.0,2015,8
121,5637,3251,1688,5,0,0,1,0,0.0,493833600000.0,2015,8
122,12255,17868,6287,5,0,0,1,0,0.2583333333333333,493833600000.0,2015,8
123,8109,1699,2488,5,0,0,1,0,0.2465909090909091,493833600000.0,2015,8
124,1579,15655,2209,5,1,1,1,0,0.09125,493833600000.0,2015,8
125,6876,4095,6331,3,0,0,1,0,-0.05000000000000002,493833600000.0,2015,8
126,287,864,5217,5,0,0,1,0,0.75,493833600000.0,2015,8
127,287,724,5784,5,0,0,1,0,0.5,493833600000.0,2015,8
128,2373,12563,61,2,0,0,1,0,0.325,493833600000.0,2015,8
129,13110,16409,3043,5,0,0,1,0,0.3444444444444444,493833600000.0,2015,8
130,7269,4339,3857,5,0,0,1,0,0.5,493833600000.0,2015,8
131,5451,17954,4275,5,0,0,1,0,0.0,493833600000.0,2015,8
132,1859,14697,5940,5,0,0,1,0,0.4666666666666666,493833600000.0,2015,8
133,278,2532,3217,3,0,0,1,0,0.5,493833600000.0,2015,8
134,14836,7304,1167,4,0,0,1,0,0.0,493833600000.0,2015,8
135,13484,9442,141,4,0,0,1,0,0.0,493833600000.0,2015,8
136,10938,17852,6006,5,0,0,1,0,0.5,493833600000.0,2015,8
137,10604,14841,1688,2,0,0,1,0,0.0,493747200000.0,2015,8
138,3854,13388,1167,5,0,0,1,0,0.25,493747200000.0,2015,8
139,11317,15731,141,5,0,0,1,0,0.0,493747200000.0,2015,8
140,5724,9057,3424,5,0,0,1,0,0.3,493747200000.0,2015,8
141,4556,1070,4721,5,0,0,1,0,0.5,493747200000.0,2015,8
142,15670,14648,61,5,2,2,1,0,0.10625,493747200000.0,2015,8
143,11219,11145,1688,5,0,0,1,0,0.0,493747200000.0,2015,8
144,4369,7801,1688,1,1,2,1,0,0.0,493747200000.0,2015,8
145,1791,16925,4708,5,0,0,1,0,0.14444444444444446,493747200000.0,2015,8
146,9924,16987,1937,5,0,0,1,0,0.4833333333333333,493747200000.0,2015,8
147,3498,15585,82,5,0,0,1,0,0.6090909090909091,493747200000.0,2015,8
148,2538,16672,23,5,0,0,1,0,0.5,493747200000.0,2015,8
149,1952,16341,3294,5,0,0,1,0,0.0,493747200000.0,2015,8
150,12182,12703,244,5,1,1,1,0,0.35,493747200000.0,2015,8
151,3432,14873,4191,5,0,0,1,0,0.0,493747200000.0,2015,8
152,12658,189,6001,5,0,0,1,0,0.21145833333333336,493747200000.0,2015,8
153,10122,11214,61,5,0,0,1,0,0.0381542699724518,493747200000.0,2015,8
154,5724,5209,5623,2,0,0,1,0,0.05,493747200000.0,2015,8
155,4470,7811,897,5,0,0,1,0,0.0,493747200000.0,2015,8
156,11704,18209,1487,5,0,0,1,0,0.55,493660800000.0,2015,8
157,7279,7207,382,5,0,0,1,0,0.016666666666666666,493660800000.0,2015,8
158,13207,18509,5217,5,0,0,1,0,0.5111111111111112,493660800000.0,2015,8
159,2811,8104,5305,4,0,0,1,0,-0.01770833333333334,493660800000.0,2015,8
160,11985,613,3902,3,0,0,1,0,0.18333333333333335,493660800000.0,2015,8
161,4426,18359,339,5,0,0,1,0,0.5,493660800000.0,2015,8
162,9046,14768,3553,4,0,0,1,0,0.0,493660800000.0,2015,8
163,7255,9064,1164,5,0,0,1,0,0.103125,493660800000.0,2015,8
164,15159,5641,5623,4,0,0,1,0,-0.3888888888888889,493660800000.0,2015,8
165,3982,4992,5758,1,0,0,1,0,0.25,493660800000.0,2015,8
166,12563,5799,3152,5,0,0,1,0,0.8,493660800000.0,2015,8
167,8237,14578,5463,5,0,0,1,0,0.9,493660800000.0,2015,8
168,1975,3128,2451,5,0,0,1,0,0.35714285714285715,493660800000.0,2015,8
169,13088,8968,5623,5,0,0,1,0,0.8,493660800000.0,2015,8
170,17631,8103,6287,5,0,0,1,0,0.44999999999999996,493660800000.0,2015,8
171,11157,11515,2654,5,0,0,1,0,0.26666666666666666,493660800000.0,2015,8
172,16682,13840,162,5,0,0,1,0,0.13541666666666666,493574400000.0,2015,8
173,2629,11743,3219,5,0,0,1,0,0.35,493574400000.0,2015,8
174,10290,16795,2209,2,0,1,1,0,-0.5,493574400000.0,2015,8
175,4111,15366,2209,5,0,0,1,0,0.10654761904761906,493574400000.0,2015,8
176,7488,1316,6287,2,0,0,1,0,0.0,493574400000.0,2015,8
177,7489,2787,2086,5,0,0,1,0,0.3333333333333333,493574400000.0,2015,8
178,6370,17560,240,4,0,0,1,1,1.0,493574400000.0,2015,8
179,4154,9621,6006,5,0,0,1,0,0.035470085470085476,493574400000.0,2015,8
180,9427,2789,566,5,0,0,1,0,0.7,493574400000.0,2015,8
181,17521,201,6006,5,0,0,1,0,0.4,493574400000.0,2015,8
182,7746,9273,1688,5,0,0,1,0,0.3904761904761905,493574400000.0,2015,8
183,7452,16363,5051,5,1,1,1,0,0.24047619047619048,493488000000.0,2015,8
184,10364,6104,472,3,1,1,1,0,0.57,493488000000.0,2015,8
185,6080,9407,1311,5,0,0,1,0,0.8,493488000000.0,2015,8
186,17630,14609,6287,5,0,0,1,0,0.4000000000000001,493488000000.0,2015,8
187,10423,5525,1478,5,0,0,1,0,0.3333333333333333,493401600000.0,2015,8
188,7973,1617,2013,5,0,0,1,0,0.4666666666666667,493401600000.0,2015,8
189,4683,17458,339,5,0,0,1,0,0.0,493401600000.0,2015,8
190,469,3421,1901,3,0,0,1,0,0.16,493401600000.0,2015,8
191,16833,2297,4733,5,1,1,1,0,0.4,493401600000.0,2015,8
192,6264,10675,5784,5,0,0,1,0,0.2839285714285714,493401600000.0,2015,8
193,11106,8725,4691,5,0,0,1,0,0.5,493401600000.0,2015,8
194,9316,3328,6339,5,0,0,1,1,0.35,493401600000.0,2015,8
195,4764,10698,1688,5,0,0,1,0,0.7666666666666666,493401600000.0,2015,8
196,16747,651,5330,5,0,0,1,0,0.6583333333333333,493401600000.0,2015,8
197,6662,1275,244,4,0,0,1,0,0.0,493401600000.0,2015,8
198,6264,3956,4031,5,0,0,1,0,0.0,493401600000.0,2015,8
199,7894,235,61,3,0,0,1,0,0.2333333333333333,493401600000.0,2015,8
200,13,18755,4741,5,0,0,1,0,0.0,493401600000.0,2015,8
201,10525,8451,162,5,0,0,1,0,0.13354978354978356,493401600000.0,2015,8
202,7913,6608,141,5,0,0,1,0,0.7,493401600000.0,2015,8
203,6302,17673,1937,5,0,0,1,0,0.5,493401600000.0,2015,8
204,11489,13783,141,5,0,0,1,0,0.0,493401600000.0,2015,8
205,10038,11355,5428,4,0,0,1,0,0.0,493401600000.0,2015,8
206,2543,3248,4164,4,0,0,1,0,0.4,493401600000.0,2015,8
207,2159,12155,2607,2,1,1,1,0,0.0,493315200000.0,2015,8
208,14421,2002,5199,5,0,0,1,0,1.0,493315200000.0,2015,8
209,17491,12660,5120,4,0,0,3,2,0.12,493315200000.0,2015,8
210,293,11071,5412,5,0,0,3,2,0.31999999999999995,493315200000.0,2015,8
211,8518,10713,4904,5,0,0,3,2,0.3,493315200000.0,2015,8
212,12198,15252,5969,5,0,0,3,2,1.0,493315200000.0,2015,8
213,4746,10925,1724,5,0,0,3,2,0.55,493315200000.0,2015,8
214,7860,6016,2852,5,0,1,3,2,1.0,493315200000.0,2015,8
215,6306,449,4976,5,0,1,3,2,0.7,493315200000.0,2015,8
216,10545,3052,4196,5,0,0,3,2,0.25,493315200000.0,2015,8
217,3123,17874,4125,5,0,0,3,2,0.35714285714285715,493315200000.0,2015,8
218,11371,7610,1990,3,0,0,3,2,0.3,493315200000.0,2015,8
219,17035,13878,1351,5,0,0,3,2,0.3223214285714286,493315200000.0,2015,8
220,8402,14943,3557,3,0,0,3,2,0.06944444444444443,493315200000.0,2015,8
221,11076,14418,1448,5,0,0,3,2,0.8,493315200000.0,2015,8
222,8273,4827,2837,3,0,0,3,2,0.2,493315200000.0,2015,8
223,10409,13957,3169,5,0,0,3,2,0.7,493315200000.0,2015,8
224,11546,6177,664,5,0,0,3,2,0.4333333333333334,493315200000.0,2015,8
225,17168,10309,6013,5,1,1,3,3,0.17867647058823527,493315200000.0,2015,8
226,8748,5337,3297,4,0,1,3,2,0.2494047619047619,493315200000.0,2015,8
227,14040,4396,620,5,1,2,3,2,0.14393939393939398,493315200000.0,2015,8
228,14314,15701,3343,5,0,0,3,2,0.32083333333333336,493315200000.0,2015,8
229,103,13238,151,4,0,0,3,2,0.3015625,493315200000.0,2015,8
230,1925,5012,4558,5,1,1,1,0,0.75,493315200000.0,2015,8
231,14260,7609,3960,3,0,0,1,0,0.7,493315200000.0,2015,8
232,1169,13342,5623,5,0,0,1,0,0.5,493315200000.0,2015,8
233,6362,988,3043,5,0,0,1,0,0.4777777777777778,493315200000.0,2015,8
234,16492,630,1330,5,0,0,1,0,0.08750000000000001,493315200000.0,2015,8
235,9863,9105,4649,3,0,0,1,0,0.43333333333333335,493315200000.0,2015,8
236,2500,125,1167,2,0,1,1,0,-0.2916666666666667,493315200000.0,2015,8
237,3180,3820,5428,5,2,3,1,0,-0.10476190476190475,493315200000.0,2015,8
238,2624,6507,4603,2,0,0,1,0,-0.1125,493315200000.0,2015,8
239,2812,441,5217,5,0,0,1,0,0.3653571428571428,493315200000.0,2015,8
240,10109,8238,339,5,0,0,1,0,0.29000000000000004,493315200000.0,2015,8
241,4987,17266,469,5,0,0,1,0,0.7,493315200000.0,2015,8
242,14646,13662,4268,4,0,0,1,0,-0.0125,493315200000.0,2015,8
243,12140,16037,5301,5,0,0,1,0,0.5,493315200000.0,2015,8
244,3519,7242,1160,5,0,0,1,0,0.0,493315200000.0,2015,8
245,340,16502,3228,5,0,0,1,1,0.3444444444444445,493315200000.0,2015,8
246,15551,3367,5940,5,0,0,1,0,0.4123376623376624,493315200000.0,2015,8
247,1856,17196,2013,5,0,0,1,0,0.5,493315200000.0,2015,8
248,3325,11281,1715,5,0,0,1,0,0.32666666666666666,493228800000.0,2015,8
249,3300,14787,3730,1,0,0,1,0,0.05,493228800000.0,2015,8
250,2759,2278,5217,4,0,0,1,0,0.3833333333333333,493228800000.0,2015,8
251,5523,10628,5217,5,0,0,1,0,0.25,493228800000.0,2015,8
252,6011,790,162,5,0,0,1,0,0.30735930735930733,493228800000.0,2015,8
253,11326,15581,1688,5,0,0,1,0,0.24583333333333335,493228800000.0,2015,8
254,9177,12460,4082,5,0,0,1,0,0.4444444444444444,493228800000.0,2015,8
255,2613,16430,1688,5,0,0,1,0,0.16666666666666666,493228800000.0,2015,8
256,6185,11919,1727,5,0,0,1,0,1.0,493228800000.0,2015,8
257,11499,12934,3902,5,0,0,1,0,0.575,493228800000.0,2015,8
258,10373,7802,4691,5,0,0,1,0,0.8,493228800000.0,2015,8
259,12916,7102,3219,5,0,0,1,0,0.5,493228800000.0,2015,8
260,17282,16725,5623,5,0,0,1,0,0.58,493228800000.0,2015,8
261,8532,2402,4268,5,0,0,1,1,0.575,493228800000.0,2015,8
262,10787,3967,1993,5,0,0,1,1,0.5,493228800000.0,2015,8
263,10373,6618,5273,5,0,0,1,0,0.8,493228800000.0,2015,8
264,12015,9533,4268,5,0,0,1,0,0.3,493228800000.0,2015,8
265,6662,9947,1696,4,0,0,1,0,0.35833333333333334,493142400000.0,2015,8
266,16531,7757,5463,5,1,1,1,0,0.23125000000000004,493142400000.0,2015,8
267,1145,3196,3043,5,0,0,1,0,0.3853333333333333,493142400000.0,2015,8
268,5305,1990,61,3,0,0,1,0,0.3138888888888889,493142400000.0,2015,8
269,11730,12778,1167,5,0,0,1,0,0.5333333333333333,493142400000.0,2015,8
270,10686,2619,4268,5,0,0,1,0,0.5,493142400000.0,2015,8
271,4136,450,4542,3,0,0,1,0,-0.2,493142400000.0,2015,8
272,6734,2000,933,5,0,0,1,0,0.5,493142400000.0,2015,8
273,15209,13493,1885,5,0,0,1,0,0.1,493142400000.0,2015,8
274,9580,9463,1167,5,0,0,1,0,0.0,493142400000.0,2015,8
275,15773,6991,3857,4,0,0,1,0,0.02500000000000001,493142400000.0,2015,8
276,6137,6137,1688,5,0,0,1,1,0.0,493142400000.0,2015,8
277,6081,14717,5355,5,0,0,3,2,0.25,493142400000.0,2015,8
278,13921,18412,1730,5,0,0,3,2,0.0,493142400000.0,2015,8
279,8943,3643,4364,3,0,0,3,2,0.7,493142400000.0,2015,8
280,1922,2546,164,3,0,0,3,2,0.5,493142400000.0,2015,8
281,13536,11398,1972,5,0,0,3,2,0.4666666666666667,493142400000.0,2015,8
282,2349,1440,5016,5,0,0,3,2,1.0,493142400000.0,2015,8
283,2658,9725,5394,4,0,0,3,2,0.21250000000000002,493142400000.0,2015,8
284,13260,12753,6428,4,0,0,3,2,0.8,493142400000.0,2015,8
285,7851,7300,1221,4,0,0,3,2,0.0,493142400000.0,2015,8
286,17263,15791,1296,2,3,3,3,3,-0.009649122807017551,493142400000.0,2015,8
287,12123,425,4522,1,1,1,3,2,0.0,493142400000.0,2015,8
288,4267,1423,1216,5,0,0,3,2,0.8,493142400000.0,2015,8
289,7691,2865,2620,3,0,0,3,2,-0.1375,493142400000.0,2015,8
290,6961,8642,231,5,0,0,3,3,0.26511904761904764,493142400000.0,2015,8
291,2364,5368,5914,5,0,0,3,2,0.0,493142400000.0,2015,8
292,1348,3975,2329,5,0,0,3,2,0.25,493142400000.0,2015,8
293,15811,16357,765,5,1,2,3,2,0.39933712121212117,493142400000.0,2015,8
294,7034,6430,376,1,0,0,3,2,0.008854166666666663,493142400000.0,2015,8
295,11588,10681,3975,5,0,0,3,3,0.040625,493142400000.0,2015,8
296,7403,13698,4749,5,0,0,3,2,0.26742424242424245,493142400000.0,2015,8
297,8437,14460,3586,1,4,6,3,2,0.25,493142400000.0,2015,8
298,14474,15537,1223,5,0,0,3,2,0.43333333333333335,493142400000.0,2015,8
299,1828,3425,2702,5,0,0,3,3,0.24444444444444446,493142400000.0,2015,8
300,16194,16426,3922,5,0,0,3,2,0.37083333333333335,493142400000.0,2015,8
301,9613,5870,4831,5,0,0,3,2,0.7,493142400000.0,2015,8
302,15634,4277,6400,1,1,1,3,2,-0.5625,493142400000.0,2015,8
303,5150,11673,979,4,0,0,3,2,0.25,493142400000.0,2015,8
304,9613,13062,4171,5,0,0,3,2,1.0,493142400000.0,2015,8
305,11158,5740,2647,5,1,1,3,2,0.24388888888888893,493142400000.0,2015,8
306,9432,15533,3894,2,0,0,3,2,1.0,493142400000.0,2015,8
307,11223,6418,5916,3,1,1,3,2,0.18533333333333332,493142400000.0,2015,8
308,16826,8227,6342,1,0,0,1,0,0.4,493142400000.0,2015,8
309,1972,1940,4131,4,0,0,1,0,0.3337121212121212,493142400000.0,2015,8
310,8508,181,339,5,0,0,1,0,0.2,493142400000.0,2015,8
311,13056,885,4911,5,0,0,1,0,0.8,493142400000.0,2015,8
312,6071,1792,3491,5,0,0,1,0,0.85,493142400000.0,2015,8
313,16668,7549,360,3,0,0,1,0,-0.05,493142400000.0,2015,8
314,1193,9659,1381,5,0,0,1,0,1.0,493142400000.0,2015,8
315,2364,10829,4191,5,2,2,1,0,0.4444444444444445,493142400000.0,2015,8
316,16784,4623,5940,5,0,0,1,0,0.18333333333333335,493056000000.0,2015,8
317,13816,10813,6188,5,0,0,1,0,0.0,493056000000.0,2015,8
318,12770,9189,339,4,0,0,1,0,0.16666666666666669,493056000000.0,2015,8
319,6835,3923,1167,3,0,0,1,0,0.5,493056000000.0,2015,8
320,3170,1057,2537,5,0,0,1,0,0.5,493056000000.0,2015,8
321,4806,2115,1224,5,0,0,1,0,0.5,493056000000.0,2015,8
322,16784,2902,5217,5,0,0,1,0,0.6166666666666667,493056000000.0,2015,8
323,5444,1641,6435,5,0,0,1,0,0.4666666666666666,493056000000.0,2015,8
324,7200,17061,1097,5,0,0,1,0,1.0,493056000000.0,2015,8
325,6951,13634,5947,3,6,6,1,0,0.0,493056000000.0,2015,8
326,6835,7723,2488,4,0,0,1,0,0.3725,493056000000.0,2015,8
327,3155,7460,4283,1,0,0,1,0,0.0,493056000000.0,2015,8
328,6153,767,5120,5,0,0,3,2,0.4083333333333334,493056000000.0,2015,8
329,12589,14539,5393,3,0,1,3,2,0.5333333333333333,493056000000.0,2015,8
330,11565,14330,6404,1,4,7,3,2,-0.22619047619047622,493056000000.0,2015,8
331,13148,3806,1144,5,0,0,3,2,0.43333333333333335,493056000000.0,2015,8
332,15754,12681,996,5,0,0,3,2,0.55,493056000000.0,2015,8
333,606,16121,1190,4,0,0,3,2,0.27447916666666666,493056000000.0,2015,8
334,12464,3176,209,5,0,0,3,2,0.5,493056000000.0,2015,8
335,9211,10775,884,5,0,0,3,2,0.6166666666666667,493056000000.0,2015,8
336,12731,8120,4786,5,0,0,3,2,0.0,493056000000.0,2015,8
337,2071,16478,6253,5,0,0,3,3,0.5,493056000000.0,2015,8
338,16564,9191,1664,5,0,0,3,2,0.15833333333333333,493056000000.0,2015,8
339,14370,3812,5743,2,0,0,3,2,0.0,493056000000.0,2015,8
340,9719,3152,4125,4,0,0,3,2,0.19047619047619047,493056000000.0,2015,8
341,15962,16138,2278,5,0,0,3,2,0.48166666666666674,493056000000.0,2015,8
342,2578,10256,1866,5,0,0,3,2,0.0,493056000000.0,2015,8
343,3484,2851,1028,5,0,0,3,2,0.25,493056000000.0,2015,8
344,4878,15771,1582,5,2,3,3,2,0.5,493056000000.0,2015,8
345,15393,14441,2468,5,0,0,3,2,0.26666666666666666,493056000000.0,2015,8
346,2560,12797,5272,5,0,0,3,2,0.8,493056000000.0,2015,8
347,4398,7901,4167,5,0,0,3,2,0.0,493056000000.0,2015,8
348,15189,1946,558,5,1,1,3,3,0.21795164835164832,493056000000.0,2015,8
349,2560,267,4523,5,0,0,3,2,0.675,493056000000.0,2015,8
350,16454,6936,2771,3,7,9,3,2,0.07202380952380953,493056000000.0,2015,8
351,17323,16874,3259,4,0,0,3,2,0.35,493056000000.0,2015,8
352,4671,11756,3468,2,0,0,3,2,0.2,493056000000.0,2015,8
353,7367,8317,3737,5,0,0,3,2,0.16666666666666666,493056000000.0,2015,8
354,16799,18144,5309,5,0,0,3,2,0.5,493056000000.0,2015,8
355,497,18508,4142,5,0,0,3,2,0.43333333333333335,493056000000.0,2015,8
